"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
35,"SU",3829242,,,,"3500"
35,"SU",3829243,,,,"3500"
35,"SU",3829244,,,,"3500"
35,"SU",3829245,,,,"3501"
35,"SU",3829246,,,,"3501"
35,"SU",3829247,,,,"3501"
35,"SU",3829248,,,,"3501"
35,"SU",3829249,,,,"3501"
35,"SU",3829250,,,,"3501"
35,"SU",3829251,,,,"3501"
35,"SU",3829252,,,,"3501"
35,"SU",3829253,,,,"3501"
35,"SU",3829254,,,,"3501"
35,"SU",3829255,,,,"3500"
35,"SU",3829256,,,,"3500"
35,"SU",3829257,,,,"3501"
35,"SU",3829258,,,,"3501"
35,"SU",3829259,,,,"3500"
35,"SU",3829260,,,,"3501"
35,"SU",3829261,,,,"3501"
35,"SU",3829262,,,,"3500"
35,"SU",3829263,,,,"3500"
35,"WD",3838672,,,,"3500"
35,"WD",3838673,,,,"3500"
35,"WD",3838674,,,,"3500"
35,"WD",3838675,,,,"3500"
35,"WD",3838676,,,,"3500"
35,"WD",3838677,,,,"3500"
35,"WD",3838678,,,,"3500"
35,"WD",3838679,,,,"3500"
35,"WD",3838680,,,,"3500"
35,"WD",3838681,,,,"3500"
35,"WD",3838682,,,,"3500"
35,"WD",3838683,,,,"3500"
35,"WD",3838684,,,,"3500"
35,"WD",3838685,,,,"3500"
35,"WD",3838686,,,,"3500"
35,"WD",3838687,,,,"3500"
35,"WD",3838688,,,,"3500"
35,"WD",3838689,,,,"3500"
46,"WD",3822017,,,,"4613"
46,"WD",3822018,,,,"4612"
46,"WD",3822019,,,,"4603"
46,"WD",3822020,,,,"4603"
46,"WD",3822021,,,,"4602"
46,"WD",3822022,,,,"4613"
46,"WD",3822023,,,,"4612"
46,"WD",3822024,,,,"4603"
46,"WD",3822025,,,,"4602"
46,"WD",3822026,,,,"4613"
46,"WD",3822027,,,,"4612"
46,"WD",3822028,,,,"4603"
46,"WD",3822029,,,,"4602"
46,"WD",3822030,,,,"4613"
46,"WD",3822031,,,,"4612"
46,"WD",3822032,,,,"4603"
46,"WD",3822033,,,,"4602"
46,"WD",3822034,,,,"4613"
46,"WD",3822035,,,,"4612"
46,"WD",3822036,,,,"4603"
46,"WD",3822037,,,,"4602"
46,"WD",3822038,,,,"4613"
46,"WD",3822039,,,,"4603"
46,"WD",3822040,,,,"4602"
46,"WD",3822041,,,,"4603"
46,"WD",3822042,,,,"4602"
46,"WD",3822043,,,,"4613"
46,"WD",3822044,,,,"4612"
46,"WD",3822045,,,,"4603"
46,"WD",3822046,,,,"4602"
46,"WD",3822047,,,,"4613"
46,"WD",3822048,,,,"4612"
46,"WD",3822049,,,,"4603"
46,"WD",3822050,,,,"4603"
46,"WD",3822051,,,,"4603"
46,"WD",3822052,,,,"4602"
46,"WD",3822053,,,,"4613"
46,"WD",3822054,,,,"4612"
46,"WD",3822055,,,,"4603"
46,"WD",3822056,,,,"4602"
46,"WD",3822057,,,,"4613"
46,"WD",3822058,,,,"4612"
46,"WD",3822059,,,,"4602"
46,"WD",3822060,,,,"4613"
46,"WD",3822061,,,,"4612"
46,"WD",3822062,,,,"4603"
46,"WD",3822063,,,,"4602"
46,"WD",3822064,,,,"4613"
46,"WD",3822065,,,,"4612"
46,"WD",3822066,,,,"4603"
46,"WD",3822067,,,,"4602"
46,"WD",3822068,,,,"4603"
46,"WD",3822069,,,,"4602"
46,"WD",3822070,,,,"4603"
46,"WD",3822071,,,,"4604"
46,"WD",3822072,,,,"4602"
46,"WD",3822073,,,,"4613"
46,"WD",3822074,,,,"4612"
46,"WD",3822075,,,,"4612"
46,"WD",3822076,,,,"4612"
46,"WD",3822077,,,,"4603"
46,"WD",3822078,,,,"4602"
46,"WD",3822079,,,,"4603"
46,"WD",3822080,,,,"4602"
46,"WD",3822081,,,,"4603"
46,"WD",3822082,,,,"4602"
46,"WD",3822083,,,,"4603"
46,"WD",3822084,,,,"4602"
46,"WD",3822085,,,,"4603"
46,"WD",3822086,,,,"4602"
462,"WD",3832534,,,,"0835"
462,"WD",3832535,,,,"0835"
462,"WD",3832536,,,,"0835"
462,"WD",3832537,,,,"0835"
462,"WD",3832538,,,,"0835"
462,"WD",3832539,,,,"0835"
462,"WD",3832540,,,,"0835"
462,"WD",3832541,,,,"0835"
462,"WD",3832542,,,,"0835"
462,"WD",3832543,,,,"0835"
462,"WD",3832544,,,,"0835"
462,"WD",3832545,,,,"0835"
462,"WD",3832546,,,,"0835"
463,"WD",3832415,,,,"0847"
463,"WD",3832416,,,,"0847"
463,"WD",3832417,,,,"0847"
463,"WD",3832418,,,,"0840"
463,"WD",3832419,,,,"0840"
463,"WD",3832420,,,,"0840"
463,"WD",3832421,,,,"0840"
463,"WD",3832422,,,,"0840"
463,"WD",3832423,,,,"0840"
463,"WD",3832424,,,,"0840"
463,"WD",3832425,,,,"0847"
463,"WD",3832426,,,,"0847"
464,"WD",3832323,,,,"0846"
464,"WD",3832324,,,,"0846"
464,"WD",3832325,,,,"0846"
464,"WD",3832326,,,,"0845"
464,"WD",3832327,,,,"0845"
464,"WD",3832328,,,,"0845"
464,"WD",3832329,,,,"0845"
464,"WD",3832330,,,,"0846"
464,"WD",3832331,,,,"0846"
464,"WD",3832332,,,,"0845"
464,"WD",3832333,,,,"0845"
464,"WD",3832334,,,,"0845"
464,"WD",3832335,,,,"0846"
464,"WD",3832336,,,,"0846"
464,"WD",3832337,,,,"0845"
464,"WD",3832338,,,,"0845"
47,"SA",3827969,,,,"4720"
47,"SA",3827970,,,,"4720"
47,"SA",3827971,,,,"4720"
47,"SA",3827972,,,,"4720"
47,"SA",3827973,,,,"4720"
47,"SA",3827974,,,,"4720"
47,"SA",3827975,,,,"4720"
47,"SA",3827976,,,,"4720"
47,"SA",3827977,,,,"4720"
47,"SA",3827978,,,,"4720"
47,"SA",3827979,,,,"4720"
47,"SA",3827980,,,,"4720"
47,"SA",3827981,,,,"4720"
47,"SA",3827982,,,,"4720"
47,"SA",3827983,,,,"4712"
47,"SA",3827984,,,,"4712"
47,"SA",3827985,,,,"4712"
47,"SA",3827986,,,,"4712"
47,"SA",3827987,,,,"4720"
47,"SA",3827988,,,,"4712"
47,"SA",3827989,,,,"4720"
47,"SA",3827990,,,,"4712"
47,"SA",3827991,,,,"4720"
47,"SA",3827992,,,,"4712"
47,"SA",3827993,,,,"4720"
47,"SA",3827994,,,,"4712"
47,"SA",3827995,,,,"4720"
47,"SA",3827996,,,,"4712"
47,"SA",3827997,,,,"4720"
47,"SA",3827998,,,,"4712"
47,"SA",3827999,,,,"4720"
47,"SA",3828000,,,,"4712"
47,"SA",3828001,,,,"4712"
47,"SA",3828002,,,,"4712"
47,"SA",3828003,,,,"4720"
47,"SA",3828004,,,,"4720"
47,"SA",3828005,,,,"4720"
47,"SA",3828006,,,,"4720"
47,"SA",3828007,,,,"4720"
47,"SA",3828008,,,,"4713"
47,"SA",3828009,,,,"4721"
47,"SA",3828010,,,,"4721"
47,"SA",3828011,,,,"4721"
47,"SA",3828012,,,,"4721"
47,"SA",3828013,,,,"4721"
47,"SA",3828014,,,,"4721"
47,"SA",3828015,,,,"4721"
47,"SA",3828016,,,,"4721"
47,"SA",3828017,,,,"4721"
47,"SA",3828018,,,,"4721"
47,"SA",3828019,,,,"4721"
47,"SA",3828020,,,,"4721"
47,"SA",3828021,,,,"4721"
47,"SA",3828022,,,,"4721"
47,"SA",3828023,,,,"4721"
47,"SA",3828024,,,,"4721"
47,"SA",3828025,,,,"4713"
47,"SA",3828026,,,,"4713"
47,"SA",3828027,,,,"4713"
47,"SA",3828028,,,,"4713"
47,"SA",3828029,,,,"4721"
47,"SA",3828030,,,,"4713"
47,"SA",3828031,,,,"4721"
47,"SA",3828032,,,,"4713"
47,"SA",3828033,,,,"4721"
47,"SA",3828034,,,,"4713"
47,"SA",3828035,,,,"4721"
47,"SA",3828036,,,,"4713"
47,"SA",3828037,,,,"4721"
47,"SA",3828038,,,,"4713"
47,"SA",3828039,,,,"4721"
47,"SA",3828040,,,,"4713"
47,"SA",3828041,,,,"4721"
47,"SA",3828042,,,,"4713"
47,"SA",3828043,,,,"4713"
47,"SA",3828044,,,,"4721"
47,"SA",3828045,,,,"4721"
47,"SA",3828046,,,,"4713"
47,"SU",3830855,,,,"4720"
47,"SU",3830856,,,,"4720"
47,"SU",3830857,,,,"4720"
47,"SU",3830858,,,,"4720"
47,"SU",3830859,,,,"4720"
47,"SU",3830860,,,,"4720"
47,"SU",3830861,,,,"4720"
47,"SU",3830862,,,,"4720"
47,"SU",3830863,,,,"4720"
47,"SU",3830864,,,,"4720"
47,"SU",3830865,,,,"4720"
47,"SU",3830866,,,,"4720"
47,"SU",3830867,,,,"4720"
47,"SU",3830868,,,,"4720"
47,"SU",3830869,,,,"4712"
47,"SU",3830870,,,,"4712"
47,"SU",3830871,,,,"4712"
47,"SU",3830872,,,,"4712"
47,"SU",3830873,,,,"4720"
47,"SU",3830874,,,,"4712"
47,"SU",3830875,,,,"4720"
47,"SU",3830876,,,,"4712"
47,"SU",3830877,,,,"4720"
47,"SU",3830878,,,,"4712"
47,"SU",3830879,,,,"4720"
47,"SU",3830880,,,,"4712"
47,"SU",3830881,,,,"4720"
47,"SU",3830882,,,,"4712"
47,"SU",3830883,,,,"4720"
47,"SU",3830884,,,,"4712"
47,"SU",3830885,,,,"4720"
47,"SU",3830886,,,,"4712"
47,"SU",3830887,,,,"4712"
47,"SU",3830888,,,,"4712"
47,"SU",3830889,,,,"4720"
47,"SU",3830890,,,,"4720"
47,"SU",3830891,,,,"4720"
47,"SU",3830892,,,,"4720"
47,"SU",3830893,,,,"4720"
47,"SU",3830894,,,,"4713"
47,"SU",3830895,,,,"4721"
47,"SU",3830896,,,,"4721"
47,"SU",3830897,,,,"4721"
47,"SU",3830898,,,,"4721"
47,"SU",3830899,,,,"4721"
47,"SU",3830900,,,,"4721"
47,"SU",3830901,,,,"4721"
47,"SU",3830902,,,,"4721"
47,"SU",3830903,,,,"4721"
47,"SU",3830904,,,,"4721"
47,"SU",3830905,,,,"4721"
47,"SU",3830906,,,,"4721"
47,"SU",3830907,,,,"4721"
47,"SU",3830908,,,,"4721"
47,"SU",3830909,,,,"4721"
47,"SU",3830910,,,,"4721"
47,"SU",3830911,,,,"4713"
47,"SU",3830912,,,,"4713"
47,"SU",3830913,,,,"4713"
47,"SU",3830914,,,,"4713"
47,"SU",3830915,,,,"4721"
47,"SU",3830916,,,,"4713"
47,"SU",3830917,,,,"4721"
47,"SU",3830918,,,,"4713"
47,"SU",3830919,,,,"4721"
47,"SU",3830920,,,,"4713"
47,"SU",3830921,,,,"4721"
47,"SU",3830922,,,,"4713"
47,"SU",3830923,,,,"4721"
47,"SU",3830924,,,,"4713"
47,"SU",3830925,,,,"4721"
47,"SU",3830926,,,,"4713"
47,"SU",3830927,,,,"4721"
47,"SU",3830928,,,,"4713"
47,"SU",3830929,,,,"4713"
47,"SU",3830930,,,,"4721"
47,"SU",3830931,,,,"4721"
47,"SU",3830932,,,,"4713"
47,"WD",3822910,,,,"4720"
47,"WD",3822911,,,,"4721"
47,"WD",3822912,,,,"4720"
47,"WD",3822913,,,,"4721"
47,"WD",3822914,,,,"4720"
47,"WD",3822915,,,,"4721"
47,"WD",3822916,,,,"4720"
47,"WD",3822917,,,,"4721"
47,"WD",3822918,,,,"4720"
47,"WD",3822919,,,,"4721"
47,"WD",3822920,,,,"4731"
47,"WD",3822921,,,,"4712"
47,"WD",3822922,,,,"4713"
47,"WD",3822923,,,,"4720"
47,"WD",3822924,,,,"4721"
47,"WD",3822925,,,,"4712"
47,"WD",3822926,,,,"4713"
47,"WD",3822927,,,,"4712"
47,"WD",3822928,,,,"4721"
47,"WD",3822929,,,,"4712"
47,"WD",3822930,,,,"4721"
47,"WD",3822931,,,,"4720"
47,"WD",3822933,,,,"4720"
47,"WD",3822934,,,,"4721"
47,"WD",3822935,,,,"4720"
47,"WD",3822936,,,,"4721"
47,"WD",3822937,,,,"4720"
47,"WD",3822938,,,,"4721"
47,"WD",3822939,,,,"4712"
47,"WD",3822940,,,,"4713"
47,"WD",3822941,,,,"4712"
47,"WD",3822942,,,,"4713"
47,"WD",3822943,,,,"4720"
47,"WD",3822944,,,,"4721"
47,"WD",3822945,,,,"4720"
47,"WD",3822946,,,,"4721"
47,"WD",3822947,,,,"4712"
47,"WD",3822948,,,,"4721"
47,"WD",3822949,,,,"4720"
47,"WD",3822950,,,,"4721"
47,"WD",3822951,,,,"4720"
47,"WD",3822952,,,,"4721"
47,"WD",3822953,,,,"4720"
47,"WD",3822954,,,,"4721"
47,"WD",3822955,,,,"4720"
47,"WD",3822956,,,,"4721"
47,"WD",3822957,,,,"4720"
47,"WD",3822958,,,,"4721"
47,"WD",3822959,,,,"4720"
47,"WD",3822960,,,,"4721"
47,"WD",3822961,,,,"4720"
47,"WD",3822962,,,,"4721"
47,"WD",3822963,,,,"4720"
47,"WD",3822964,,,,"4713"
47,"WD",3822965,,,,"4720"
47,"WD",3822966,,,,"4721"
47,"WD",3822967,,,,"4720"
47,"WD",3822968,,,,"4721"
47,"WD",3822969,,,,"4720"
47,"WD",3822970,,,,"4720"
47,"WD",3822971,,,,"4721"
47,"WD",3822972,,,,"4720"
47,"WD",3822973,,,,"4721"
47,"WD",3822974,,,,"4720"
47,"WD",3822975,,,,"4721"
47,"WD",3822976,,,,"4720"
47,"WD",3822977,,,,"4721"
47,"WD",3822978,,,,"4720"
47,"WD",3822979,,,,"4721"
47,"WD",3822980,,,,"4712"
47,"WD",3822981,,,,"4713"
47,"WD",3822982,,,,"4712"
47,"WD",3822983,,,,"4713"
47,"WD",3822984,,,,"4720"
47,"WD",3822985,,,,"4713"
47,"WD",3822986,,,,"4720"
47,"WD",3822987,,,,"4721"
47,"WD",3822988,,,,"4720"
47,"WD",3822989,,,,"4721"
47,"WD",3822990,,,,"4720"
47,"WD",3822991,,,,"4721"
47,"WD",3822992,,,,"4720"
47,"WD",3822993,,,,"4721"
47,"WD",3822994,,,,"4713"
47,"WD",3822995,,,,"4720"
47,"WD",3822996,,,,"4721"
47,"WD",3822997,,,,"4712"
47,"WD",3822998,,,,"4713"
47,"WD",3822999,,,,"4712"
47,"WD",3823000,,,,"4721"
47,"WD",3823001,,,,"4720"
47,"WD",3823002,,,,"4713"
47,"WD",3823003,,,,"4720"
47,"WD",3823004,,,,"4721"
47,"WD",3823005,,,,"4720"
47,"WD",3823006,,,,"4721"
47,"WD",3823007,,,,"4720"
47,"WD",3823008,,,,"4721"
47,"WD",3823009,,,,"4721"
47,"WD",3823010,,,,"4721"
47,"WD",3823012,,,,"4721"
47,"WD",3823013,,,,"4720"
47,"WD",3823014,,,,"4713"
47,"WD",3823015,,,,"4712"
47,"WD",3823016,,,,"4721"
47,"WD",3823017,,,,"4720"
47,"WD",3823018,,,,"4721"
47,"WD",3823019,,,,"4721"
47,"WD",3823020,,,,"4720"
47,"WD",3823021,,,,"4720"
47,"WD",3823022,,,,"4713"
47,"WD",3823023,,,,"4720"
47,"WD",3823024,,,,"4721"
47,"WD",3823025,,,,"4712"
47,"WD",3823026,,,,"4721"
47,"WD",3823027,,,,"4720"
47,"WD",3846844,,,,"4720"
47,"WD",3846856,,,,"4721"
472,"WD",3832470,,,,"0858"
472,"WD",3832471,,,,"0857"
472,"WD",3832472,,,,"0857"
472,"WD",3832473,,,,"0857"
472,"WD",3832474,,,,"0857"
472,"WD",3832475,,,,"0857"
472,"WD",3832476,,,,"0858"
472,"WD",3832477,,,,"0858"
472,"WD",3832478,,,,"0858"
472,"WD",3832479,,,,"0858"
472,"WD",3832480,,,,"0858"
473,"WD",3832363,,,,"0853"
473,"WD",3832364,,,,"0852"
473,"WD",3832365,,,,"0852"
473,"WD",3832366,,,,"0852"
473,"WD",3832367,,,,"0852"
473,"WD",3832368,,,,"0852"
473,"WD",3832369,,,,"0853"
473,"WD",3832370,,,,"0853"
473,"WD",3832371,,,,"0853"
473,"WD",3832372,,,,"0853"
473,"WD",3832373,,,,"0853"
473,"WD",3832374,,,,"0853"
480,"WD",3832445,,,,"0861"
480,"WD",3832446,,,,"0861"
480,"WD",3832447,,,,"0860"
480,"WD",3832448,,,,"0860"
480,"WD",3832449,,,,"0860"
480,"WD",3832450,,,,"0861"
480,"WD",3832451,,,,"0861"
480,"WD",3832452,,,,"0861"
480,"WD",3832453,,,,"0861"
480,"WD",3832454,,,,"0861"
490,"WD",3832393,,,,"0870"
490,"WD",3832394,,,,"0870"
490,"WD",3832395,,,,"0870"
490,"WD",3832396,,,,"0871"
490,"WD",3832397,,,,"0871"
490,"WD",3832398,,,,"0871"
490,"WD",3832399,,,,"0871"
490,"WD",3832400,,,,"0870"
490,"WD",3832401,,,,"0871"
50,"SA",3828069,,,,"5002"
50,"SA",3828070,,,,"5003"
50,"SA",3828071,,,,"5002"
50,"SA",3828072,,,,"5003"
50,"SA",3828073,,,,"5003"
50,"SA",3828074,,,,"5002"
50,"SA",3828075,,,,"5003"
50,"SA",3828076,,,,"5002"
50,"SA",3828077,,,,"5002"
50,"SA",3828078,,,,"5003"
50,"SA",3828079,,,,"5003"
50,"SA",3828080,,,,"5003"
50,"SA",3828081,,,,"5003"
50,"SA",3828082,,,,"5003"
50,"SA",3828083,,,,"5003"
50,"SA",3828084,,,,"5002"
50,"SA",3828085,,,,"5003"
50,"SA",3828086,,,,"5003"
50,"SA",3828087,,,,"5003"
50,"SA",3828088,,,,"5003"
50,"SA",3828089,,,,"5003"
50,"SA",3828090,,,,"5003"
50,"SA",3828091,,,,"5003"
50,"SA",3828092,,,,"5003"
50,"SA",3828093,,,,"5003"
50,"SA",3828094,,,,"5003"
50,"SA",3828095,,,,"5002"
50,"SA",3828096,,,,"5003"
50,"SA",3828097,,,,"5002"
50,"SA",3828098,,,,"5002"
50,"SA",3828099,,,,"5002"
50,"SA",3828100,,,,"5002"
50,"SA",3828101,,,,"5002"
50,"SA",3828102,,,,"5002"
50,"SA",3828103,,,,"5002"
50,"SA",3828104,,,,"5002"
50,"SA",3828105,,,,"5002"
50,"SA",3828106,,,,"5002"
50,"SA",3828107,,,,"5002"
50,"SA",3828108,,,,"5002"
50,"SA",3828109,,,,"5002"
50,"SA",3828110,,,,"5002"
50,"SU",3830626,,,,"5002"
50,"SU",3830627,,,,"5003"
50,"SU",3830628,,,,"5002"
50,"SU",3830629,,,,"5003"
50,"SU",3830630,,,,"5003"
50,"SU",3830631,,,,"5002"
50,"SU",3830632,,,,"5003"
50,"SU",3830633,,,,"5002"
50,"SU",3830634,,,,"5002"
50,"SU",3830635,,,,"5003"
50,"SU",3830636,,,,"5003"
50,"SU",3830637,,,,"5003"
50,"SU",3830638,,,,"5003"
50,"SU",3830639,,,,"5003"
50,"SU",3830640,,,,"5003"
50,"SU",3830641,,,,"5002"
50,"SU",3830642,,,,"5003"
50,"SU",3830643,,,,"5003"
50,"SU",3830644,,,,"5003"
50,"SU",3830645,,,,"5003"
50,"SU",3830646,,,,"5003"
50,"SU",3830647,,,,"5003"
50,"SU",3830648,,,,"5003"
50,"SU",3830649,,,,"5003"
50,"SU",3830650,,,,"5003"
50,"SU",3830651,,,,"5003"
50,"SU",3830652,,,,"5002"
50,"SU",3830653,,,,"5003"
50,"SU",3830654,,,,"5002"
50,"SU",3830655,,,,"5002"
50,"SU",3830656,,,,"5002"
50,"SU",3830657,,,,"5002"
50,"SU",3830658,,,,"5002"
50,"SU",3830659,,,,"5002"
50,"SU",3830660,,,,"5002"
50,"SU",3830661,,,,"5002"
50,"SU",3830662,,,,"5002"
50,"SU",3830663,,,,"5002"
50,"SU",3830664,,,,"5002"
50,"SU",3830665,,,,"5002"
50,"SU",3830666,,,,"5002"
50,"SU",3830667,,,,"5002"
50,"WD",3846201,,,,"5002"
50,"WD",3846202,,,,"5003"
50,"WD",3846203,,,,"5002"
50,"WD",3846204,,,,"5003"
50,"WD",3846205,,,,"5002"
50,"WD",3846206,,,,"5003"
50,"WD",3846207,,,,"5002"
50,"WD",3846208,,,,"5003"
50,"WD",3846209,,,,"5003"
50,"WD",3846210,,,,"5002"
50,"WD",3846211,,,,"5003"
50,"WD",3846212,,,,"5002"
50,"WD",3846213,,,,"5003"
35,"WD",3838690,,,,"3500"
35,"WD",3838691,,,,"3500"
35,"WD",3838692,,,,"3501"
35,"WD",3838693,,,,"3501"
35,"WD",3838694,,,,"3501"
35,"WD",3838695,,,,"3501"
35,"WD",3838696,,,,"3501"
35,"WD",3838697,,,,"3501"
35,"WD",3838698,,,,"3501"
35,"WD",3838699,,,,"3501"
35,"WD",3838700,,,,"3501"
35,"WD",3838701,,,,"3501"
35,"WD",3838702,,,,"3501"
35,"WD",3838703,,,,"3501"
35,"WD",3838704,,,,"3501"
35,"WD",3838705,,,,"3501"
35,"WD",3838706,,,,"3501"
35,"WD",3838707,,,,"3501"
35,"WD",3838708,,,,"3501"
35,"WD",3838709,,,,"3501"
35,"WD",3838710,,,,"3501"
35,"WD",3838711,,,,"3501"
35,"WD",3838712,,,,"3501"
35,"WD",3838713,,,,"3501"
35,"WD",3838714,,,,"3501"
35,"WD",3838715,,,,"3501"
35,"WD",3838716,,,,"3501"
35,"WD",3838717,,,,"3501"
35,"WD",3838718,,,,"3500"
35,"WD",3838719,,,,"3500"
35,"WD",3838720,,,,"3500"
35,"WD",3838721,,,,"3500"
35,"WD",3838722,,,,"3500"
35,"WD",3838723,,,,"3500"
35,"WD",3838724,,,,"3500"
37,"SA",3826031,,,,"3700"
37,"SA",3826032,,,,"3700"
37,"SA",3826033,,,,"3700"
37,"SA",3826034,,,,"3700"
37,"SA",3826035,,,,"3700"
37,"SA",3826036,,,,"3700"
37,"SA",3826037,,,,"3700"
37,"SA",3826038,,,,"3700"
37,"SA",3826039,,,,"3700"
37,"SA",3826040,,,,"3700"
37,"SA",3826041,,,,"3700"
37,"SA",3826042,,,,"3700"
37,"SA",3826043,,,,"3700"
37,"SA",3826044,,,,"3700"
37,"SA",3826045,,,,"3700"
37,"SA",3826046,,,,"3700"
37,"SA",3826047,,,,"3700"
37,"SA",3826048,,,,"3700"
37,"SA",3826049,,,,"3700"
37,"SA",3826050,,,,"3700"
37,"SA",3826051,,,,"3700"
37,"SA",3826052,,,,"3701"
37,"SA",3826053,,,,"3701"
37,"SA",3826054,,,,"3701"
37,"SA",3826055,,,,"3701"
37,"SA",3826056,,,,"3701"
37,"SA",3826057,,,,"3701"
37,"SA",3826058,,,,"3701"
37,"SA",3826059,,,,"3701"
37,"SA",3826060,,,,"3701"
37,"SA",3826061,,,,"3701"
37,"SA",3826062,,,,"3701"
37,"SA",3826063,,,,"3701"
37,"SA",3826064,,,,"3701"
37,"SA",3826065,,,,"3701"
37,"SA",3826066,,,,"3701"
37,"SA",3826067,,,,"3701"
37,"SA",3826068,,,,"3701"
37,"SA",3826069,,,,"3701"
37,"SA",3826070,,,,"3701"
37,"SA",3826071,,,,"3701"
37,"SA",3826072,,,,"3701"
37,"SA",3826077,,,,"3701"
37,"SU",3829384,,,,"3700"
37,"SU",3829385,,,,"3700"
37,"SU",3829386,,,,"3700"
37,"SU",3829387,,,,"3700"
37,"SU",3829388,,,,"3700"
37,"SU",3829389,,,,"3700"
37,"SU",3829390,,,,"3700"
37,"SU",3829391,,,,"3700"
37,"SU",3829392,,,,"3700"
37,"SU",3829393,,,,"3700"
37,"SU",3829394,,,,"3701"
37,"SU",3829395,,,,"3701"
37,"SU",3829396,,,,"3701"
37,"SU",3829397,,,,"3701"
37,"SU",3829398,,,,"3701"
37,"SU",3829399,,,,"3701"
37,"SU",3829400,,,,"3701"
37,"SU",3829401,,,,"3701"
37,"SU",3829402,,,,"3701"
37,"SU",3829403,,,,"3701"
37,"SU",3829404,,,,"3701"
37,"SU",3829405,,,,"3700"
37,"SU",3829406,,,,"3700"
37,"SU",3829407,,,,"3701"
37,"SU",3829408,,,,"3701"
37,"WD",3821522,,,,"3700"
37,"WD",3821523,,,,"3711"
37,"WD",3821524,,,,"3700"
37,"WD",3821525,,,,"3701"
37,"WD",3821526,,,,"3700"
37,"WD",3821527,,,,"3701"
37,"WD",3821528,,,,"3700"
37,"WD",3821529,,,,"3701"
37,"WD",3821530,,,,"3710"
37,"WD",3821531,,,,"3701"
37,"WD",3821532,,,,"3700"
37,"WD",3821533,,,,"3701"
37,"WD",3821534,,,,"3700"
37,"WD",3821537,,,,"3711"
37,"WD",3821538,,,,"3700"
37,"WD",3821539,,,,"3701"
37,"WD",3821540,,,,"3700"
37,"WD",3821541,,,,"3701"
37,"WD",3821542,,,,"3710"
37,"WD",3821543,,,,"3701"
37,"WD",3821544,,,,"3710"
37,"WD",3821545,,,,"3701"
37,"WD",3821548,,,,"3711"
37,"WD",3821549,,,,"3700"
37,"WD",3821550,,,,"3701"
37,"WD",3821553,,,,"3700"
37,"WD",3821554,,,,"3711"
37,"WD",3821555,,,,"3700"
37,"WD",3821556,,,,"3701"
37,"WD",3821557,,,,"3700"
37,"WD",3821558,,,,"3701"
37,"WD",3821559,,,,"3710"
37,"WD",3821560,,,,"3701"
37,"WD",3821561,,,,"3710"
37,"WD",3821562,,,,"3701"
37,"WD",3821563,,,,"3700"
37,"WD",3821564,,,,"3701"
37,"WD",3821567,,,,"3701"
37,"WD",3821568,,,,"3710"
37,"WD",3821569,,,,"3701"
37,"WD",3821570,,,,"3700"
37,"WD",3821571,,,,"3701"
37,"WD",3821574,,,,"3710"
37,"WD",3821575,,,,"3701"
37,"WD",3821578,,,,"3711"
37,"WD",3821579,,,,"3700"
37,"WD",3821580,,,,"3711"
37,"WD",3821581,,,,"3700"
37,"WD",3821582,,,,"3701"
37,"WD",3821583,,,,"3700"
37,"WD",3821584,,,,"3701"
37,"WD",3821585,,,,"3710"
37,"WD",3821586,,,,"3701"
37,"WD",3821587,,,,"3700"
37,"WD",3821590,,,,"3711"
37,"WD",3821591,,,,"3700"
37,"WD",3821592,,,,"3711"
37,"WD",3821593,,,,"3700"
37,"WD",3821596,,,,"3701"
37,"WD",3821597,,,,"3710"
38,"SA",3826730,,,,"3802"
38,"SA",3826731,,,,"3802"
38,"SA",3826732,,,,"3802"
38,"SA",3826733,,,,"3802"
38,"SA",3826734,,,,"3802"
38,"SA",3826735,,,,"3802"
38,"SA",3826736,,,,"3802"
38,"SA",3826737,,,,"3802"
38,"SA",3826738,,,,"3803"
38,"SA",3826739,,,,"3803"
38,"SA",3826740,,,,"3803"
38,"SA",3826741,,,,"3803"
38,"SA",3826742,,,,"3803"
38,"SA",3826743,,,,"3803"
38,"SA",3826744,,,,"3803"
38,"SA",3826745,,,,"3803"
38,"SA",3826746,,,,"3803"
38,"SA",3826747,,,,"3803"
38,"SA",3826748,,,,"3803"
38,"SA",3826749,,,,"3803"
38,"SA",3826750,,,,"3803"
38,"SA",3826751,,,,"3803"
38,"SA",3826752,,,,"3803"
38,"SA",3826753,,,,"3803"
38,"SA",3826754,,,,"3803"
38,"SA",3826755,,,,"3803"
38,"SA",3826756,,,,"3803"
38,"SA",3826757,,,,"3802"
38,"SA",3826758,,,,"3802"
38,"SA",3826759,,,,"3802"
38,"SA",3826760,,,,"3802"
38,"SA",3826761,,,,"3802"
38,"SA",3826762,,,,"3802"
38,"SA",3826763,,,,"3802"
38,"SA",3826764,,,,"3802"
38,"SA",3826765,,,,"3802"
38,"SA",3826766,,,,"3802"
38,"SA",3826767,,,,"3802"
38,"SA",3826768,,,,"3802"
38,"SA",3826769,,,,"3802"
38,"SU",3829740,,,,"3802"
38,"SU",3829741,,,,"3802"
38,"SU",3829742,,,,"3802"
38,"SU",3829743,,,,"3802"
38,"SU",3829744,,,,"3802"
38,"SU",3829745,,,,"3802"
38,"SU",3829746,,,,"3802"
38,"SU",3829747,,,,"3802"
